 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Class
0.487446984838883,0.554132141299607,0.535253493227689,0.598214157021577,0.598214157021577,0.999001209779455,0.797445211296384,0.809353976383243,0.303554496699481,0.781607448271448,4150000000.0,0.0,0.464930424498629,0.0,0.234133009413908,0.178079305549703,0.178079305549703,0.178079305549703,0.222369291859696,0.32754474075122,0.0412148161592329,0.103004641315854,0.17963395345334,0.0220797589893408,0.848014029773884,0.689344722725624,0.689344722725624,0.21758438855505,9120000000.0,0.0004794984528532,0.263870045302313,0.391919079020901,0.0090221247359602,0.0044504776746223,0.630617388802893,0.0099663502311711,0.154488012818575,0.845511987181425,0.0190486288964378,0.36963718146295,0.0061141171882616,0.102993144104092,0.178644144483825,0.410523255580281,0.176911544227886,0.0011220110983737,0.0056315297352455,5690000000.0,0.0075173181247026,0.0462903225806452,0.023794486141915,0.39515162479365,0.0003629573955572,0.819543969168093,0.400623212281022,0.755346217337385,0.151126714500231,0.0046158373480042,0.0051308066166426,0.156164010832337,0.350907182016119,0.27771281044394,0.0117274055075533,0.963171670859258,0.737869106132619,0.334782763535023,0.0,0.936424497334794,0.0024981287353397,0.0076433580330409,0.0001905230771585,0.0001006691159292,0.593961249831797,0.000105760819945,0.671593359090437,0.0095096745742836,0.963171670859258,0.334782763535023,0.110933233663468,0.681866107481402,0.465705927828216,0.615810164630708,0.322147157896297,0.0322793379132706,0,0.807952543765225,0.0011716002745619,0.62320048796437,0.598208857393985,0.841201727687634,0.282007164314769,0.0267923619291655,0.565164136030006,1,0.0234455635631634,0
0.49563691317701,0.552605756650676,0.543658654103539,0.637851511264215,0.637851511264215,0.999403429672759,0.7979184740272,0.809682464292075,0.303539994764802,0.782050817812592,0.0002752148554965,0.0,0.465702087684423,0.0,0.261666160542565,0.197884623488264,0.197884623488264,0.197884623488264,0.250638177176893,0.368324255499752,0.0167127970113587,0.129631137529517,0.202304737516005,0.0221045698025443,0.848032699153222,0.689378452786801,0.689378452786801,0.217595378993266,5390000000.0,0.0004704400121358,0.263963291916296,0.436906225550464,0.0073366385752306,0.0070924419235745,0.63061225188696,0.0299856828896853,0.22765063337062,0.77234936662938,0.0056946137639525,0.403900394333938,0.0053658477137564,0.129651342680802,0.201372445516929,0.443491157158876,0.0209895052473763,3250000000.0,0.189073380668355,3670000000.0,0.0001724814866088,0.0196774193548387,0.0523008680581055,0.469087085321454,0.039626493165559,0.797025315737584,0.934483151858323,0.92055475349617,0.0174709000460522,0.0072668809491613,0.0003994197775299,0.232137281022227,0.353352937579316,0.277049396722506,0.0005376654140563,0.979571873291834,0.740110038189127,0.352298224170863,0.0,0.937804404423219,0.0025019250207974,0.0086519259982385,0.0017180345722945,0.0017552157246733,0.594132794059194,8470000000.0,0.671523357252565,0.0682059502543407,0.979571873291834,0.352298224170863,0.110933233663468,0.629866277377905,0.457797113223268,0.657274158473704,0.309374023838619,0.0394647898962778,0,0.809728477441523,0.0193528984501453,0.6246348186738,0.637852556449951,0.842762572065607,0.296525690721511,0.0267911566924924,0.565158395757604,1,0.014663143723846,0
0.548188953346658,0.600196249454863,0.603726109534772,0.598653771314086,0.598653771314086,0.999022239374566,0.79744811644615,0.809366475328644,0.303515583174759,0.781635799220265,2760000000.0,764000000.0,0.461593819984399,0.0,0.070452474946857,0.175255994269099,0.175255994269099,0.175255994269099,0.231729223787463,0.317606281389262,0.0544338067365428,0.110821594332709,0.183324546207728,0.0222091228854451,0.848196617950762,0.689973157911624,0.689973157911624,0.217657017697934,7450000000.0,0.0004819938910674,0.264728691206067,0.375721843448456,0.0270645021388389,0.0133308462894595,0.63061225188696,0.0013277523960641,0.0373673549596396,0.96263264504036,0.0054573787446377,0.36963718146295,0.0053658477137564,0.110834269708665,0.182324108287459,0.401218879911257,0.416791604197901,0.0030129954450001,0.0020989082773667,0.0002109446249341,0.0006551270500143,0.0612903225806452,0.0337147305494764,0.398860270007462,0.0071245405291618,0.879560707473917,0.320425607838316,0.603548643141567,0.0214702310807753,0.0139088059264736,0.0026709850326006,0.0422703212054619,0.341276510291358,0.277290082363291,0.0343019749865214,1.0,0.738040689246229,0.32745707656458,0.0,0.944521282390464,0.0025921031030963,0.0181358847665326,4990000000.0,2530000000.0,0.593948976192314,59300000.0,0.671566215717951,0.333828167451003,1.0,0.32745707656458,0.110933233663468,0.614442920040478,0.441384920764257,0.565358889979641,0.311512772302074,0.0107989095083249,0,0.834406996845706,0.0008928791920112,0.624636869632962,0.59865437470842,0.84208843087294,0.275742083363345,0.0267911566924924,0.565158395757604,1,0.101486649321385,0
0.562326329644616,0.623691670300916,0.609454467583918,0.613413280675709,0.613413280675709,0.999116641458113,0.797700726135267,0.80956567727098,0.303759457376276,0.781833975159516,0.000169985646042,3360000000.0,0.461556914353774,0.0003350335033503,0.144144144144144,0.211158400404534,0.211158400404534,0.211158400404534,0.251961803914153,0.317641649572045,0.0312325120619508,0.117905708004234,0.206145966709347,0.0221379774835075,0.84809062481413,0.689484634673141,0.689484634673141,0.217601614208667,9020000000.0,0.0004896299320028,0.264322291380128,0.370217205022168,0.0304897644625134,0.0292425204650855,0.63068930562595,0.0032464275618052,0.0773649363606131,0.922635063639387,0.0062887441340923,0.372128888819302,0.0058100565467485,0.117885583076848,0.20504486841113,0.397723542816875,0.125937031484258,0.0007486837166364,0.0084519911022684,0.0004837969115337,0.0003653884124213,0.0266129032258065,0.0241117459571405,0.404468465208837,0.0087987889557809,0.846268936404672,0.431688251262225,0.431686082576341,0.102089231000693,0.0293531363341972,0.0198872668747776,0.0268218026309863,0.340811895245183,0.277000808296163,0.0032813069817234,0.315261275043309,0.737284947868025,0.32713897561984,0.0119376120233371,0.948119995035007,0.0025820045287272,0.0228503701776235,0.0001501399132977,0.0001561726811292,0.594005048761953,9980000000.0,0.671594326416243,0.162921528581824,0.315261275043309,0.32713897561984,0.117554569185149,0.672091191429647,0.468633113659308,0.564966474346969,0.318258880465086,0.0095640525158242,0,0.843051397213445,0.0011544330428635,0.624255944436932,0.613413153664688,0.843003736943394,0.277133607398631,0.0268118894106604,0.565255351540575,1,0.0497058455701519,0
0.48890947204212,0.552224160488443,0.538893945072006,0.610674699837127,0.609269375459433,0.998993121473643,0.797452681681495,0.809364782763121,0.303584467364484,0.781630746575921,0.0002271100740316,9270000000.0,0.464938812141953,0.0001930193019301,0.152545804231197,0.219923307066706,0.219923307066706,0.219923307066706,0.226340172071476,0.324149395204074,0.0402922092653932,0.101294682843417,0.180462453867591,0.0221362707524081,0.848030887505826,0.689239896966637,0.689239896966637,0.217575860346652,7230000000.0,0.0004532464428401,0.263522701665229,0.380276442755486,0.0069191671788855,0.0049670175561175,0.630620813413515,0.0036020755250367,0.0834718989025607,0.916528101097439,0.0056223392574235,0.36963718146295,0.005574851321049,0.101283241324279,0.17949626724983,0.398677425534851,0.131934032983508,0.0009982449555152,0.0063377124632285,0.0001391011657174,0.0004349862052635,0.0283870967741936,0.0180309328319845,0.393885258135275,0.0079764675333579,0.762564119090062,0.257475032114215,0.317867260795851,0.030849726462455,0.0054749311324445,0.0019034561020368,0.0857129069762329,0.350883622924543,0.277781729081286,0.0040843389877668,0.958206011510305,0.73260970016473,0.329334563345392,0.0,0.939766301124273,0.0022930520708656,0.0325550069107063,9240000000.0,7820000000.0,0.593924547177201,2650000000.0,0.67151848241181,0.224781763134111,0.958206011510305,0.329334563345392,0.110933233663468,0.561849296833411,0.435058460074186,0.592820996212244,0.304007749083978,0.0417647684821957,0,0.807974972253287,0.0007430297628673,0.623715048065888,0.610669886884138,0.840818435474994,0.277391145513244,0.0267934441084885,0.565169279083379,1,0.0459543274401982,0
0.512504265587676,0.567160924552987,0.555115370201831,0.601579728736361,0.601594142319722,0.999010453557526,0.797460290407071,0.809361137237379,0.303561505967909,0.781629904468531,8650000000.0,0.0,0.464633501924964,0.0003810381038103,0.284239295475251,0.241751295773461,0.241751295773461,0.241751295773461,0.248274558003214,0.331647449954021,0.116036722779315,0.12222131748229,0.203509829027642,0.0220753973431981,0.84799428987563,0.689269039277834,0.689269039277834,0.217580273777457,5720000000.0,0.0004412683394121,0.263558446200589,0.378190082336724,0.0080030951541492,0.0056370221850136,0.631012588868646,0.0073290837961316,0.13166248450585,0.86833751549415,0.007293440419736,0.374413699469673,0.0068014526664716,0.121826501864608,0.202126536460297,0.404375267107257,0.218890554722639,0.0008846235784646,0.0071480720869962,0.0001532405699249,0.0018677929405143,0.0533870967741935,0.0962119765580248,0.407939666674205,0.0065571085892025,0.787866348344948,0.400831947384259,0.541923063236476,0.0948542170152155,0.0057521856648568,0.0039838083919484,0.126144521072548,0.349522985000679,0.27755409510934,0.0061662384962167,0.908188426284114,0.734694724212573,0.33217435919954,0.0008143431149026,0.947868385245037,0.0023687384346719,0.0251592025369797,8500000000.0,6500000000.0,0.593931615124448,4490000000.0,0.671579163371423,0.0628334536923487,0.908188426284114,0.33217435919954,0.111682993957448,0.661698158587019,0.462894389021414,0.602525204977813,0.317719067522799,0.0362747389811143,0,0.816391930345887,0.0103721516624858,0.623711417249846,0.601578093304485,0.841746667512738,0.280094429441248,0.0268885586194215,0.565583634253712,1,0.0281147011714123,0
0.574708721298689,0.609463584823375,0.598158359655228,0.619250781936897,0.619250781936897,0.999270897004669,0.797800469610543,0.809573489111856,0.303611054244728,0.781851940117182,0.0001093921232351,2090000000.0,0.465926876525503,0.0003600360036003,0.329992914262577,0.245543803463824,0.245543803463824,0.245543803463824,0.274558003214522,0.328605786234703,0.0469470786635812,0.163097467632929,0.240942984107856,0.0220360477095187,0.847989266671485,0.689280061419296,0.689289150357937,0.217580798079763,5760000000.0,0.0004758800674427,0.263208771398155,0.376588055586603,0.0184635929373075,0.0151930099926761,0.630673894878152,0.0044118585797791,0.0961695437917586,0.903830456208241,0.0066594047333711,0.370757778756965,0.0053658477137564,0.1630433012523,0.240079933639997,0.402929706078189,0.104947526236882,0.0004139064449697,0.0152448370528185,6190000000.0,0.0004909670386366,0.0274193548387097,0.0417960430650823,0.435132629293774,0.0101719048859615,0.89998266713903,0.687948708760694,0.810841897591625,0.362149686905291,0.0151181711744907,0.0230639364392887,0.0830260824151963,0.351715274837248,0.277114141712149,0.0089863260519331,0.808433445665816,0.74107941580794,0.32942945130134,0.0021367814128061,0.96884748574609,0.00281955421829,0.013794265684882,0.0002987837524618,0.0002579452877719,0.594058478642706,0.0003605978079298,0.671562768535758,0.106646440440094,0.808433445665816,0.32942945130134,0.113348697026219,0.630548336762716,0.456044242902494,0.599546884211974,0.312852303239442,0.0158873238866828,0,0.843577360457684,0.0010082394592872,0.624885652958477,0.619250727340446,0.843316274612754,0.277978936633341,0.0268041227892154,0.565219471462038,1,0.0395869348409259,0
0.497196899527129,0.564762320104666,0.550725413566037,0.607885671456781,0.608109081998876,0.999008027065782,0.797549381666541,0.809462821366114,0.303721994045022,0.781732641570182,0.0001935754907988,0.000136677222223,0.467847646846666,0.0003680368036803,0.0213584370887742,0.303063503434326,0.303063503434326,0.303063503434326,0.244587312092276,0.330940086298366,0.0402468351558601,0.104063187036886,0.194848233787753,0.0220781154705044,0.847979926099844,0.689252217527906,0.689252217527906,0.217576334873423,7430000000.0,0.0005106165673839,0.263354857760061,0.377994486047465,0.0116111962209166,0.0111411663570339,0.630621155874577,0.0024776808105125,0.0629138071771926,0.937086192822807,0.0070015615353463,0.36963718146295,0.0056607682558252,0.104002800983601,0.19327350878516,0.397080475815992,0.0779610194902549,0.0004646302740101,0.0135916692639732,0.000579906645539,0.0004024568020873,0.0201612903225806,0.0098291790902281,0.393489518554533,0.0032434950530279,0.795231702425016,0.338833149526294,0.336215131169352,0.14110833786574,0.0113459097951242,0.0135941844475262,0.0547237638094849,0.356200779438913,0.277010423100796,0.0010393632443478,0.798217869340704,0.734268139576422,0.328016204689015,0.0,0.951767951501794,0.002429934538158,0.0160798270013681,0.0001798484473421,0.0001875180561609,0.593978304467898,0.0002079427267,0.671534660706278,0.0976909437268458,0.798217869340704,0.328016204689015,0.110933233663468,0.609886952109897,0.446395106790813,0.597459662916807,0.310639476824014,0.0251992253307264,0,0.814776632999624,0.002360266050977,0.624037218047891,0.607881640151225,0.841151990528418,0.276576173896474,0.0267938825795554,0.56517135991978,1,0.0613182288507072,0
0.566957539121533,0.566615787178369,0.605439263343862,0.613571830092679,0.613571830092679,0.999174992807185,0.797608868066497,0.809496672676576,0.303477153047859,0.781768571485514,0.0001141332194853,4620000000.0,0.480861914227959,0.0001680168016801,0.119951412086244,0.200202267076819,0.200202267076819,0.200202267076819,0.229743783681573,0.336209945532998,0.016848919339958,0.112042993241593,0.183851773744069,0.02214211788673,0.848093306993392,0.689576043427468,0.689576043427468,0.217614718447953,6360000000.0,0.0004649750024467,0.264083735459356,0.386954658917328,0.0126851398279569,0.0123782419427888,0.630815331296832,0.0039285421169261,0.0887625842730598,0.91123741572694,0.005138914855153,0.372817798932189,0.0055072145851613,0.111852068982364,0.182716235578011,0.39631951319828,0.0644677661169415,0.000760857435606,0.00831365784721,0.0015925937036468,5750000000.0,0.0193548387096774,0.0077082384736277,0.397435607516791,0.0163021703505175,0.803073899211201,0.376268001150261,0.362709354752467,0.209382587969179,0.0127441196844466,0.0204144328685392,0.0540672198978212,0.374104837656244,0.276980688649555,0.0002025776656131,0.565165624984334,0.735023367344982,0.328220705283245,0.010793345569189,0.939941067843231,0.0025618955189426,0.0104279975243935,0.0002223290957628,0.0002373877879844,0.593999274057679,0.0003488504529987,0.671599640932904,0.553750541661025,0.565165624984334,0.328220705283245,0.116253916354549,0.664161725260706,0.465254181315082,0.662558832520028,0.317401477821011,0.023090255085506,0,0.816219635968422,0.0076201782766631,0.623469068435211,0.613571979383279,0.841385231981138,0.277628169087949,0.0268442161320811,0.565399298715439,1,0.0430810883064809,0
0.567445034855945,0.613606628870475,0.609400931527384,0.615114083512302,0.614609608094668,0.999189551757647,0.797662682507388,0.809529742802951,0.303540478162624,0.781807448776713,0.0001162146763756,6080000000.0,0.465749058487037,0.0002270227022702,0.163781759287377,0.217015717837428,0.217015717837428,0.217015717837428,0.260754467240238,0.326271486171041,0.0428331593992468,0.140868007491247,0.213753106876553,0.0221614450361235,0.848095742129827,0.689511814927742,0.689511814927742,0.217607769783211,8730000000.0,0.0005045027437592,0.264427193820858,0.381356879400916,0.0145784256523381,0.0110213889932089,0.630720812043671,0.0060852278426759,0.118178794933035,0.881821205066965,0.0055017334341005,0.373373624136905,0.0053658477137564,0.140822707508916,0.212540532388206,0.404168949777807,0.130434782608696,0.0006776703559798,0.0093340790805108,8220000000.0,0.0002405662839544,0.0320967741935484,0.0244466313176564,0.410585468442595,0.0140960769990415,0.848765990506151,0.490571862390129,0.611069388620129,0.144429165282825,0.0113193746398236,0.0096515937062067,0.0791029165926947,0.348959895269404,0.277171794826631,0.0087657687730017,0.628605710829446,0.738676923677881,0.329657101027477,0.0074290319565394,0.947752572759194,0.0026502701828613,0.0172552346095796,0.0002073744843306,0.0001700636735812,0.594003281360116,0.0001348805323874,0.671552282203012,0.269395229244037,0.628605710829446,0.329657101027477,0.118056774627394,0.615201644616199,0.453338412283318,0.596588815880882,0.310257999350142,0.0201136963343162,0,0.838417576893238,0.0034341136439505,0.624399538400341,0.61511374369306,0.843318972712163,0.279192056285484,0.0268121411282914,0.565256505768648,1,0.0316921776548955,0
