 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Class
0.503680592794813,0.559038377671173,0.554687081749558,0.606271350120353,0.60622090257859,0.999053090483877,0.797471911006132,0.809373115393389,0.303492621778184,0.781634115005483,0.000118180496772,2310000000.0,0.461214698506161,0.0004270427042704,0.235853831359449,0.161687244532468,0.161687244532468,0.161687244532468,0.221802023258013,0.317252599561435,0.0237306592858115,0.105447439133621,0.177750997966408,0.022075160297212,0.848007936050823,0.689464581300585,0.689464581300585,0.217598730545983,7250000000.0,0.0004704649665179,0.264002144672122,0.375889497410678,0.0063169849704057,0.0024953617463539,0.632316338132354,0.0179027713183596,0.196390240952928,0.803609759047072,0.0050240932170389,0.389138034772067,0.0070464073315784,0.104572768576872,0.176163185280145,0.406753275287605,0.095952023988006,0.0011159242388889,0.0056631243675736,5500000000.0,8020000000.0,0.0396774193548387,0.0166062012543513,0.397051174781213,0.027065935551212,0.756083157929032,0.147312576414811,0.350296782586107,0.0125549922043415,0.002580513529685,0.000645637982587,0.102936218322544,0.340388637701317,0.282074932731083,0.0100004661780212,0.495295516957369,0.732596985481937,0.334203214199531,0.0278622984461208,0.924322815665167,0.0023245206312942,0.018000477667384,0.0001479014852917,6110000000.0,0.593920933783155,1490000000.0,0.671576142533374,0.600792942400292,0.495295516957369,0.334203214199531,0.138277900525005,0.647132015733914,0.459823728031014,0.562943393818833,0.315722409020433,0.0455905156652481,0,0.805913577375763,0.0063145662138663,0.622813577987197,0.606268044500959,0.841402747443044,0.28776240312955,0.027429136774119,0.567055256917354,1,0.0176318947303367,0
0.493833178959684,0.545246402093328,0.540178810428824,0.601550901569639,0.601478833652835,0.998979602448214,0.79745420342661,0.809362439210858,0.303615404825132,0.78160997459362,0.0001156364939061,222000000.0,0.468939718007432,0.0003730373037303,0.20487903633971,0.200876490666217,0.200876490666217,0.200876490666217,0.218492956414862,0.325351913418689,0.019873859975498,0.0969790733653611,0.175416133162612,0.0220745439776484,0.847966891649745,0.689252938872242,0.689252938872242,0.21757406179064,7330000000.0,0.0004602586242219,0.263859943585799,0.381869155396595,0.009365337393643,0.0064342902629737,0.631977644141861,0.0068685652796396,0.126915983916316,0.873084016083683,0.0059761478555647,0.375982759353409,0.0085423369406259,0.0969026332502809,0.174157303370787,0.397761055058593,0.0659670164917541,0.000708104653404,0.0089259105871905,9360000000.0,0.0001618905181328,0.0209677419354839,0.0159981199418357,0.392946789986658,0.0121432144132237,0.773154813741423,0.165664823290751,0.226645578761999,0.0434971934514198,0.0066930712997271,0.0049952859633108,0.0458298428011547,0.34846146085061,0.277385538823656,0.0072534072854855,0.33394993128479,0.733553220966703,0.328299568890538,0.0368702155523149,0.937064348072743,0.0023159516658907,0.0112840794180817,0.0001419698053056,0.0001069517036374,0.593952778796993,7590000000.0,0.671590335399041,0.189884226661945,0.33394993128479,0.328299568890538,0.12498210594233,0.656309430449388,0.461948485234464,0.59681547151193,0.316751383843035,0.0311212044708991,0,0.801627934676083,0.0089568532132622,0.624112390078535,0.601552526600742,0.840501248476744,0.279760129028932,0.0272706564714569,0.566731129956374,1,0.0292918016433229,0
0.47389460342222,0.545573484518099,0.527330156860646,0.610746767753931,0.610746767753931,0.999130738219671,0.797614401685098,0.809528440829472,0.303579149988435,0.781795238219549,0.0001130924910401,0.0,0.463002944062807,0.0001950195019501,0.0,0.191605916311997,0.191605916311997,0.191605916311997,0.223314739529167,0.325175072504775,0.008621080811289,0.102027522188747,0.177223770430067,0.0424617630206713,0.848422626845433,0.696785591533518,0.696785591533518,0.217847319524868,6940000000.0,0.000461506343329,0.264218943049631,0.38891993591893,0.0089116726624877,0.0003250208674626,0.631530047533595,0.0127878240728075,0.172839132932249,0.827160867067751,0.0060769261593975,0.378547160146997,0.0053658477137564,0.102016056801342,0.176231053465048,0.419961603541156,0.0224887556221889,0.0060746857658791,0.0010409150488649,287000000.0,0.0001694554956157,0.0148387096774194,0.211697486891001,0.51194002849325,0.204137422777308,0.827552603713638,0.05909036454548,0.864826183404941,0.0241907238486592,0.0005082007744031,0.0007096618236899,0.180802049586384,0.345508332758109,0.278413387288795,0.0220436492176923,0.999835664003964,0.739535507690122,0.337603045450133,0.0,0.933022162581876,0.0026245701314334,0.0035354587591576,0.0016044096486407,0.0001140743884761,0.594273786899418,0.0001165717190034,0.671592948271905,0.0873189804217466,0.999835664003964,0.337603045450133,0.110933233663468,0.648473114104106,0.460095319582532,0.591654535328385,0.31580406546845,0.0326693362267843,0,0.804124419927736,0.0211094163328929,0.618595628178529,0.610745181741203,0.840947581977321,0.284053018266026,0.0268411526341007,0.565386017997903,1,0.0205609580247232,0
0.437039925900648,0.484845180985608,0.482092189089352,0.601478833652835,0.601478833652835,0.998949560169485,0.797351416461104,0.809279894092269,0.303498664250967,0.781535448089553,0.0001457019823217,2670000000.0,0.461796800952836,0.0003400340034003,0.0,0.16198221735283,0.16198221735283,0.16198221735283,0.191169518767136,0.319091745066138,0.180997322927538,0.0859050565914828,0.151389621149356,0.0221039218768492,0.848100941793134,0.689502870257969,0.689502870257969,0.217604667108171,5650000000.0,0.0003895878139966,0.264302087947098,0.379298461309191,0.0061784518613046,0.0054398886070516,0.630605745126779,0.0199536745729945,0.203525108081144,0.796474891918856,0.0061307357669903,0.36963718146295,0.0053658477137564,0.0859185434885274,0.150350652288666,0.399343267825348,0.613193403298351,0.0062187414403538,0.0010170055973733,0.005552582246908,0.0050299535283433,0.203064516129032,0.0371987133351938,0.390572352502205,0.0009092281302084,0.75725460717737,0.67688313582822,0.657418554264513,0.487002526980049,0.0062297207893045,0.0131866086104735,0.195926152614151,0.341790952879926,0.277155425416814,0.000225230556233,0.922129409928369,0.732802275577119,0.342587396129426,0.0,0.921986991800929,0.0021895205958072,0.119822368826561,2800000000.0,348000000.0,0.593915597848323,819000000.0,0.671567288819501,0.0633905841052073,0.922129409928369,0.342587396129426,0.110933233663468,0.604417024175333,0.454413512829956,0.572053602641183,0.303172165141402,0.0465712823346633,0,0.767599075687858,0.00141739561075,0.62374385704993,0.601474953601755,0.835873537459728,0.289249727880341,0.0267892037889995,0.565149066663575,1,0.0168763858826879,0
0.484765758299615,0.547045355429568,0.533968627870871,0.605759667911039,0.605759667911039,0.999023741488502,0.797406337625715,0.809327936913656,0.303439448017694,0.781587097342842,0.0001402670671081,1340000000.0,0.45653439353145,0.0005210521052105,0.1474845632149,0.181071172727656,0.181071172727656,0.181071172727656,0.220194762219911,0.298967249062743,0.0567327616195532,0.111880140053742,0.175340814943135,0.0220824771166472,0.848000242431361,0.689226479961978,0.689226479961978,0.217573487712798,9000000000.0,0.00045604133364,0.263703755507378,0.347518721359115,0.0081903020583399,0.0057436988996702,0.6321221627101,0.0146262504673579,0.182453064062642,0.817546935937358,0.0052409445452088,0.378596368012204,0.0055047772253095,0.111868353770743,0.174338285197195,0.413620694967867,0.184407796101949,0.0007791180140606,0.0081172587813864,974000000.0,0.00033512850249,0.0556451612903226,0.0299869277205764,0.398238393523439,0.0117632677364452,0.802669185612137,0.5579658220619,0.711373290857228,0.0992977402524844,0.0062380900315338,0.0032585309844612,0.161579879129797,0.328302371214396,0.27743958257011,0.0053949290390909,0.845246952061162,0.737505576955626,0.3372432329662,0.0038912319422874,0.933274540590487,0.0022589128746543,0.0332932603376543,0.0001697710302337,0.0001362226416399,0.593948208262786,6630000000.0,0.671575219664967,0.256344403686373,0.845246952061162,0.3372432329662,0.117684887478475,0.648591653229203,0.460069653180082,0.492050492899524,0.315936023537978,0.0354691952198168,0,0.801592835929302,0.001779827190464,0.623755636666112,0.605759296010164,0.840719045644909,0.285386726071607,0.0273858534985242,0.566972908096084,1,0.0192741083699222,0
0.478915809486667,0.420955080680331,0.525563466995021,0.598733046022572,0.598733046022572,0.998877458700533,0.796933351575829,0.808881360010249,0.302919311960543,0.781541904246214,0.0001739172868348,4160000000.0,0.470335421856521,0.0002910291029102,0.0,0.171758459399098,0.171758459399098,0.171758459399098,0.213009359931928,0.320824786022494,0.0143533433156374,0.0896506799120593,0.146870527980719,0.0219951177692658,0.846798049688641,0.68740719183766,0.68740719183766,0.217552426024586,5760000000.0,0.0004381240872622,0.262136435337358,0.380323013300548,0.0108898256167687,0.0051416928783623,0.630551978740017,0.0028032354845475,0.0692626296217916,0.930737370378208,0.005323396993019,0.37100940988586,0.0053658477137564,0.0896151904506001,0.145841188447327,0.396602194734085,0.0929535232383808,0.0020269242084546,0.0031184756016856,8460000000.0,0.000122552635222,0.0225806451612903,0.0107075187638618,0.388966780488908,0.0105354654512662,0.776613968202687,0.102061808313186,0.208785531887804,0.0371247715918528,0.0052710681861282,0.005343825206047,0.0364678434092229,0.35381818044623,0.277557186664288,0.0148557584385525,0.481909348988397,0.733326325622496,0.327437318724622,0.0091868540121447,0.90881785299236,0.0020337981807195,0.0593300140366735,7720000000.0,3730000000.0,0.593942576719418,4120000000.0,0.671570492192044,0.386681690189758,0.481909348988397,0.327437318724622,0.113351019793106,0.640825547273928,0.458525067551921,0.59504143040619,0.314309291721732,0.0268427384498845,0,0.727816305788923,0.0025305202257505,0.623699689765694,0.598733287884156,0.835905899936646,0.276811906048686,0.0267725807422779,0.56506823687268,1,0.0556660186956462,0
0.483985765124555,0.549280418665504,0.533593875475132,0.607020856455123,0.607035270038484,0.999024781413535,0.797451851638705,0.809359314474508,0.303516791669315,0.781618114965062,0.0001595783615904,428000000.0,0.460454778021019,0.0001720172017201,0.226136248608159,0.18979394041549,0.18979394041549,0.18979394041549,0.22189656802496,0.315625663153427,0.0313686343905501,0.10455174660044,0.177675679746931,0.0221023099641443,0.84808194302336,0.689660844667673,0.689660844667673,0.217620087569038,7270000000.0,0.000437026094448,0.264117925884483,0.373430572631422,0.0119999625586192,0.0069527016657787,0.631029369460692,0.0077066177878696,0.135350848021284,0.864649151978716,0.0060648016173249,0.375119384991154,0.0054694355074583,0.10383181070562,0.176442198929191,0.407875963093313,0.11544227886057,0.0004686881803333,0.0134823689142974,5160000000.0,0.0004251517345358,0.0303225806451613,0.0221876239296153,0.396678048890799,0.0067536916627414,0.846089925464052,0.499966681924245,0.701477239856604,0.0290088312097214,0.0082742312685845,0.0013981233840661,0.109863163786577,0.338493293476291,0.277294115007461,0.0099699086836739,0.767976549516217,0.739188540257205,0.331520473395066,0.004155572494454,0.935205598800363,0.0023038686275336,0.0217782542753077,0.0002556269641257,0.0001847347128141,0.594006183194933,2880000000.0,0.671562358815609,0.133959941553772,0.767976549516217,0.331520473395066,0.115983608644176,0.629959713977131,0.456839243408546,0.555094843284362,0.312338035688051,0.0243933348658686,0,0.805371881293013,0.0063565243848777,0.623931963652883,0.607018828725083,0.840844823639337,0.280368084779464,0.0269012125044044,0.565633667984335,1,0.027254148326089,0
0.407010188660849,0.464075447012647,0.452326141656406,0.600642845817899,0.600642845817899,0.998674673319106,0.79707625727619,0.809020931567232,0.303592685127468,0.781256289489573,0.0004072717315373,0.0002760710103536,0.453716145374634,0.0,0.0,0.163794193249336,0.163794193249336,0.163794193249336,0.201853077432164,0.315554926787862,0.0091353207193308,0.082973699210162,0.15990057995029,0.0222303147965953,0.8480435690376,0.689447384451602,0.689447384451602,0.217598926329755,5680000000.0,0.0004139183365848,0.26411637177425,0.370533884728587,0.0483018773732375,0.0423525272399927,0.63061225188696,0.001095213343182,0.0315324848081749,0.968467515191825,0.0301702266240984,0.36963718146295,0.0053658477137564,0.083003566368655,0.158932207224191,0.394969072496426,0.0839580209895053,0.23071835086687,273000000.0,8660000000.0,0.0066390242389443,0.0188709677419355,0.0134159775568057,0.379152438886502,0.0003786900731378,0.972555293651412,0.874499748291754,0.923300981856777,0.903032252323599,0.0439676179360516,0.130942582965852,0.0361975307775451,0.317683802354441,0.277027691062195,0.0115274979525635,0.997551563607837,0.742224125310655,0.327248667224719,0.0,0.917783500117736,0.0020536238117448,0.0397597931632863,0.0004289670314748,0.0004124819776477,0.594180480121038,0.0011182781777991,0.671538854680205,0.0099445643828801,0.997551563607837,0.327248667224719,0.110933233663468,0.607990778994354,0.433761386250208,0.5385866033183,0.310903413518389,0.0059478496534239,0,0.754900709846672,0.0001894468204156,0.624271139501022,0.600639643040657,0.837902135082107,0.275573548088657,0.0267911566924924,0.565158395757604,1,0.118723249065457,0
0.500950616682104,0.562636284343655,0.546496065099845,0.59795471252108,0.59795471252108,0.998987459659575,0.797454065086145,0.809358923882464,0.303598969299163,0.781617553560135,5120000000.0,0.0,0.458357867190056,140000000.0,0.254681647940075,0.17588807888416,0.17588807888416,0.17588807888416,0.226151082537582,0.310249699370446,0.0493972805783686,0.101376109437342,0.183475182646682,0.022088150417246,0.848142080305765,0.689505726781542,0.689505726781542,0.217602291155948,935000000.0,0.0004904035178491,0.264117148829366,0.364451771543534,0.0105478610051139,0.0065521961054889,0.630619443569266,0.0104131899798466,0.157722889016537,0.842277110983463,0.0128079658018948,0.371927583916186,0.0057009846933801,0.101364665266175,0.182143126461051,0.408406493369041,0.218890554722639,0.0011341848173434,0.0055734639244802,0.0001255349805994,0.0049611122332494,0.0564516129032258,0.0211036528942614,0.393817417064291,0.0005491860550974,0.837995627552426,0.495909850732866,0.74504369157286,0.184325208510011,0.0067913944815792,0.0073818111694158,0.132314801646797,0.333372174012796,0.277398019400524,0.0100510995723541,0.79733220649162,0.739635769432314,0.333640100995356,0.0040687463002227,0.936924982077576,0.002485772161382,0.0108293655617016,0.0001508292894946,0.0001016752912898,0.593962957951508,0.0001055235216694,0.671572394462932,0.0198328174659858,0.79733220649162,0.333640100995356,0.117019876680314,0.643149044715793,0.459310024653528,0.527482777711298,0.314610048255964,0.0276968430116275,0,0.812170984924565,0.0008823103860187,0.623886564056582,0.597949486204885,0.84164629828233,0.282331222780427,0.0267928366438599,0.56516639340738,1,0.0228858096570602,0
0.582703651343051,0.645061055385957,0.635044702607206,0.605255192493406,0.605255192493406,0.999032176435992,0.797497919013555,0.809409831045506,0.303581566977548,0.781675799321318,0.0001236154119856,0.0001095115631476,0.466668344195331,0.0,0.0726794209940277,0.183388816316211,0.183388816316211,0.183388816316211,0.245060035927011,0.329242413524793,0.0617844124809051,0.115788616562169,0.20689914890412,0.0223029772928435,0.848468635630935,0.691124163788791,0.691124163788791,0.217792453611383,0.0001632522218098,0.0008151848014237,0.266385372714487,0.391499944115346,0.0145129032358713,0.013877330511911,0.63061225188696,0.0048349884642391,0.102216041358043,0.897783958641957,0.0060508417087918,0.36963718146295,0.0053658477137564,0.115809272558503,0.195203981600181,0.401824434670422,0.397301349325337,0.0015156280117273,0.0041747610122237,0.0011729973301365,0.0014751706091546,0.0770967741935484,0.0342816855896479,0.400115329820673,0.0041227154882983,0.882977878505336,0.82336776082015,0.828853129030914,0.46749660989164,0.013940396037644,0.0229991996818742,0.107620231089407,0.356370248884858,0.277016326506287,0.0018316398674811,0.990814383404224,0.740287939419155,0.330522607469338,0.0,0.949841022162268,0.0024331834423936,0.0408726314562072,0.0001062529680427,0.0001112859174864,0.593962775775377,0.0001761269831536,0.67160530315627,0.139280806682944,0.990814383404224,0.330522607469338,0.110933233663468,0.756272066361367,0.487169010116518,0.617257735799114,0.330741601657803,0.0202044116130435,0,0.844582929911345,0.000164478600337,0.624073770104237,0.605254733950177,0.843488847743089,0.27828528381616,0.0267911566924924,0.565158395757604,1,0.0370916791635144,0
