Length of Username,Sex,Is Professional Account,Country Block_1,Country Block_2,Is Joined Recently,Is Private,Is Verified,Number of Posts,Percentage of Following,Is Business Account,Number of Video Posts,Class,Length of Biography,Mean Post Likes,Number of Mutual Followers,Number of Followers
0.4653591310329617,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5730722114717592,0.823565356927602,1.0,0.5622492604488669,1,68.37014803620393,-78.22524573449678,42.93077202188826,70.78943221701194
0.4305494895010194,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.624043863299735,0.7772190589242504,1.0,0.3686433831431697,1,-3.0646303226526825,140.5653657132387,78.3619298612873,96.87647154804458
0.5494540314561555,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.551586841592285,0.7848595836564751,0.0,0.4531095241019054,0,90.63150606790582,19.49229584590442,62.24831208604248,-69.9812766237642
0.6652091780276316,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7222971416460412,0.7324761652704307,1.0,0.6999786013545829,0,89.13747877984963,25.308993300093206,30.746377227439385,-37.18426998455055
0.5196040644083788,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5784086315191885,0.8537325043744461,0.0,0.526715558954324,0,76.54997821617843,22.84252088115693,165.82787392057338,37.55320968802866
0.575106858698413,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7358210244369316,0.8012519105732951,0.0,0.67889220547713,1,-60.28959192436665,79.42248153985686,180.31489851173703,79.65867168513753
0.6113052921983335,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6391549501853073,0.7744225424191739,1.0,0.4660464470164362,0,108.82931269869384,46.85341279738589,43.25888717797749,-52.92460256143106
0.4229396018775078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568789039338543,0.8202061397629353,1.0,0.5289301762579687,0,25.387303797221904,-5.415145175983373,-35.07077000258127,-41.07780656430849
0.6384693994051858,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6328218847530405,0.7980541329022043,0.0,0.4666183567820174,1,-50.51838916864051,93.69691933071704,-5.633556256329484,79.69012772075
0.5862929261631133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5465444211492791,0.7933581384201457,0.0,0.6053665115276885,0,99.34581516571689,-21.87088765144032,126.2536915659937,125.95197984474822
0.4568796144541157,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.652596131031062,0.7942640708656925,1.0,0.5710259345664009,1,-27.23486315074451,26.442582462353567,-17.292256949163004,75.82720914778542
0.6223736796937139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6134438407282963,0.7842678298050454,0.0,0.5666056083363417,1,121.55261569383586,-3.281731227960478,226.787360458214,92.7350710994879
0.4134143667869994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7003594013251195,0.8607415904244972,0.0,0.5383395962479102,1,61.32388931754815,103.60159104380747,18.18185696581688,69.75663497395969
0.3959619523924482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5360361006460973,0.8187952804672847,0.0,0.4201211752517719,1,66.1980873916879,84.67813907766512,163.7789552521967,100.39972968429896
0.3849671768503949,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5947406349660436,0.7535800863750673,0.0,0.6841129916248855,0,86.51011574915825,-22.965001620646504,-6.466127042400899,-33.69388733504174
0.4249686866435882,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7568355545335759,0.8747161733184992,1.0,0.3792550991967536,0,103.31491516150552,-24.098882045810647,149.83015891380674,-11.829670442262938
0.6301411371562042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5357556511263009,0.7874533750900911,0.0,0.6808708439496867,1,261.11995953522063,159.8366148047653,152.21195607602763,79.35774908839323
0.3807489742334632,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5305482137958731,0.858141691316809,1.0,0.5160819885590135,0,114.362059328285,-12.648545641001938,238.4453377449135,30.04910210470174
0.5205695942855375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624116651919657,0.766362520955219,1.0,0.4374066944038405,0,114.17209385111192,34.32638158256619,-55.94806483974544,-28.64224605038202
0.5141021141164139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5939140116926648,0.8702869376935161,0.0,0.5419543131083333,0,43.08370387970828,20.971985574914346,-228.46042975060865,-39.903004642870144
0.4934318896908929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6831069728670548,0.7946954483951043,0.0,0.5842481506903737,0,100.77948968942069,38.03880429743157,-1.4871863438497854,-12.742620573046466
0.6501065172364782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840941491333888,0.7805981047828507,0.0,0.622405011906099,1,-59.357620851866045,-34.603940544887536,12.553420642483673,96.07320455965989
0.4489090671310062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240053914037633,0.7635256150991954,0.0,0.5811273309536505,0,106.12605035095538,59.654876567274506,62.17137673645031,148.91452531040986
0.6826313216104979,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6157988354784685,0.7253117648762237,0.0,0.6220627503199196,0,118.79978610328334,-10.919768319576107,120.06189434019284,141.03854820136388
0.5089800189703343,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7990316316004888,0.7972973781704996,0.0,0.4496883894833773,0,127.72932216123556,12.385226392856763,23.203883645580056,117.07166341665877
0.4612887504382195,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5607950114296963,0.7685064611165774,1.0,0.4836451133085399,1,2.13953326863912,135.59826090262956,-28.74699450889804,86.69293767440095
0.4780895448468276,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7200061694957876,0.8009723665710553,0.0,0.5610553801415412,0,113.47406124752472,8.13959079402825,110.87959608814872,59.63644704912705
0.6174865931977821,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5446056863524872,0.8517471358397863,1.0,0.5259466957795362,1,67.61396905020001,191.20979345813657,86.76099313994528,81.83237121823251
0.490745127021287,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5192703629642853,0.7899601980826547,0.0,0.6274858152685053,0,7.065490857557123,14.804625328399128,-122.89883916601414,-109.8751869024246
0.4161429143813445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6572043398653069,0.7890587962899008,0.0,0.3977381585091399,0,120.1418054948706,-28.24908771449695,77.0886581592037,-11.15533685263864
0.7632939546408102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5518144223254382,0.8020122263182166,1.0,0.5386779894864056,0,88.31846689702051,6.245480331697904,139.5845885055666,28.373894834266565
0.374563988225903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755230430988119,0.8186225757882762,1.0,0.5761938217717293,1,110.4091003232154,14.880296717049925,-41.11800645688018,77.9449759886408
0.5337253073938953,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5932187346729761,0.8301180819325878,1.0,0.6075430277857304,1,-22.52253201035549,23.94761182551748,76.55173252906788,102.41735656027488
0.5604502825073435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.658183293176239,0.8213298199470558,0.0,0.7141961223884438,1,86.67371913759015,151.38231157165572,112.89464680634867,83.78112753611761
0.3937121128104323,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5861370953406058,0.8142844282755362,0.0,0.6837945371353692,0,69.58846538686348,6.138510191947441,138.8277686221586,81.83899961114
0.7227788319481587,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.731173888398228,0.8879683529316209,0.0,0.6986273143675533,0,62.97052894331057,54.83570219777837,31.822801409698368,36.5589188453891
0.5126735989462825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125401860731958,0.817094488947169,1.0,0.5915658879413513,0,72.00749999240637,27.09969249158464,195.51014044036503,136.21374639032445
0.5080825363603456,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8396143417833832,0.8082079814647962,0.0,0.755224401970046,1,27.33035337595725,-18.84813087916278,197.1747842595381,88.03383201471534
0.5286233056192684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5964001163309636,0.7939075397433516,1.0,0.5709351452569408,1,48.35661378043986,182.12458890726867,276.9472408223735,75.1083426609156
0.4501639059576771,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5564489640020823,0.7554949884424725,1.0,0.4941227847999802,1,119.48864949312886,-22.890459394138816,216.16779060577312,83.51232541118081
0.3831327971468747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.551009202001732,0.7636980430165375,0.0,0.598079496564163,0,87.19811657953649,12.85874799561306,11.29738434084009,-15.39648309264227
0.7107095486874156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.597390920129099,0.8296589457622008,0.0,0.597411382101443,1,-54.98391680590582,68.55952615321635,-89.89215982125782,81.33435477103335
0.5827355225297086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6070764482912957,0.8093179124660801,1.0,0.5255462687703367,0,90.33474037121051,22.37742121789761,89.55564679946058,3.934967439975399
0.4863227116150106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5462667010026006,0.7591413686253481,0.0,0.6363334123974608,0,93.46148512584864,37.663865208440086,-90.25275616791492,143.4567184974306
0.6121228248818762,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5348055876537557,0.835914802565093,0.0,0.5644785794393993,0,114.48426226237224,15.928335761612471,21.20710881471771,-54.90755818584039
0.4208767562310531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5630687350861429,0.8094011037836082,0.0,0.5822229080964431,1,-34.74181551717419,12.768403540718367,238.1468999777735,86.34889444361099
0.7329927058119409,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6863696637407042,0.8216066671341308,1.0,0.5100744146823107,0,33.99922283969907,10.978490055504556,48.10775349233548,-4.269812949117625
