Length of Username,Is Professional Account,Country Block_1,Country Block_2,Number of Posts,Percentage of Following,Is Business Account,Number of Video Posts,Class,Is Verified,Is Private,Sex,Is Joined Recently,Number of Followers,Length of Biography,Mean Post Likes,Number of Mutual Followers
0.391952120746206,0.0,0.0,0.0,0.5311977095178592,0.784751676608402,1.0,0.5462362870223298,1,1,0,1,1,108.96928507690194,14.32631088352729,80.5534618322198,-42.796393506845575
0.4132086082220313,0.0,0.0,0.0,0.5833858843990619,0.7793608375068984,1.0,0.6836378385971988,0,0,0,1,0,54.16522829731874,64.87162276726455,47.58210061575973,79.4832131108914
0.7061807691864302,0.0,0.0,0.0,0.5213054263479351,0.8187319395224042,1.0,0.3612905823452317,1,1,1,0,1,162.2848945951692,49.41211156290792,72.95596032358411,62.66451076721359
0.5604502825073435,0.0,0.0,0.0,0.658183293176239,0.8213298199470558,0.0,0.7141961223884438,1,1,1,1,1,-6.641287028567476,25.85759693927132,93.82447987398989,-69.02349596288973
0.4323367803612273,0.0,0.0,0.0,0.5541081710064341,0.7461757694064219,0.0,0.5093125433264025,1,1,1,1,1,62.8941815243896,31.417942355204364,111.65962654356856,94.00769836501976
0.4571083701985997,1.0,0.0,0.0,0.6452170105975887,0.7795453727757223,1.0,0.7441559672404059,1,0,1,1,1,93.02333228370632,35.85249142583383,92.41406719849051,41.84688694413629
0.414662245179639,0.0,0.0,0.0,0.690883034123104,0.6721091402409743,0.0,0.591356086190375,1,0,1,1,1,174.22257930114745,84.92602753106338,104.42832230040776,42.261668091920136
0.513808801373409,0.0,0.0,0.0,0.5606312736698253,0.7506322757777419,1.0,0.3878566243150475,1,0,0,1,1,115.04553232658112,-39.441682002075616,113.27218503329668,27.37204427986029
0.442940456539638,0.0,0.0,0.0,0.8379749148131136,0.8213132079532413,0.0,0.5620950272527213,1,0,1,1,0,192.1621565798056,-0.9602734160095796,77.30029981091492,138.79401064903058
0.4247177968112394,1.0,0.0,0.0,0.6434494339527841,0.7076153228180221,0.0,0.6751708566696668,0,1,1,0,0,21.73754704920738,147.76991039183895,159.02775664817787,-137.97630656523398
0.4350990368362617,1.0,0.0,0.0,0.5692683605219546,0.7403433750932276,1.0,0.6046269656766247,1,1,0,1,1,17.775073270534676,-9.02400187841502,75.22182402337515,83.24231692892414
0.3898488848719117,0.0,0.0,0.0,0.7028138898716084,0.8170330852933247,0.0,0.4179646837794087,1,1,0,1,1,91.40556667896251,-26.841976343200507,82.61351501864445,-20.822346492800747
0.3853365938861141,1.0,0.0,0.0,0.6725432858948264,0.7847746281948282,0.0,0.4145544283967473,0,1,1,0,0,65.18223403591034,80.82345694751048,67.27677720077513,-69.69136449679459
0.4797830001522812,0.0,0.0,0.0,0.5969266803350015,0.7324194537408428,0.0,0.5206097535108716,1,0,1,1,1,113.0730503885286,44.32144820008952,61.60201963303626,80.49790704278418
0.448872364361201,0.0,0.0,0.0,0.6826370984785397,0.8035469571595365,0.0,0.7262199109477665,0,0,1,0,0,42.562508105069526,-8.499492767197538,64.53623949733016,54.094488476961885
0.5348770733104711,0.0,0.0,0.0,0.5841093058327782,0.7899993834450452,0.0,0.7246111264928523,0,0,1,0,0,45.453202336944514,-27.07713673377617,53.39444488826659,26.254471727357284
0.7253391235377453,0.0,0.0,0.0,0.6634846439322677,0.7022393954563269,0.0,0.6607523878230688,1,1,0,0,1,65.80991649785508,30.406960619868663,101.5914461658758,7.09026696014995
0.7272584435520245,0.0,0.0,0.0,0.5588189363748095,0.7276020839855366,1.0,0.7255982123552668,0,1,1,0,1,29.39768790081624,99.45630881341684,73.4147978650186,154.97732259182158
0.4115135375469071,0.0,0.0,0.0,0.5418082679741846,0.7335612218256743,1.0,0.474514828509559,1,0,1,1,1,184.0252243299096,-26.365043703172404,63.02488351410109,14.985176944919427
0.4068792462554321,1.0,0.0,0.0,0.5205575501381658,0.8470029451901502,0.0,0.4883343560202045,1,0,1,1,1,140.27866292915076,16.568566356404865,83.87985018351687,107.79915636419211
0.5706929952875159,1.0,0.0,0.0,0.6689551396328071,0.8269358096941811,0.0,0.3923345881748801,0,0,1,1,0,46.12543053021473,135.5616648990354,30.983650534759143,5.874925751509437
0.382923943248828,0.0,0.0,0.0,0.5250610205790752,0.821383764785272,1.0,0.7705483635645051,0,0,1,0,1,21.68847135428632,17.054502856326117,71.61281180439049,2.9024204474988977
0.4736598330616785,0.0,0.0,0.0,0.5624753756120645,0.8128036915123945,0.0,0.4455096488460556,1,1,0,1,1,86.72169979857357,-5.004876082295223,69.43739293050493,106.4592823330133
