Length of Username,Sex,Is Professional Account,Country Block_1,Country Block_2,Is Joined Recently,Is Private,Is Verified,Number of Posts,Percentage of Following,Is Business Account,Number of Video Posts,Class,Number of Followers,Mean Post Likes,Length of Biography,Number of Mutual Followers
0.5271070732100287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6467327203587394,0.7976035041987632,1.0,0.711741250865564,1,193.6638293766408,-79.01528319331203,-10.463655487393048,43.37525654418203
0.4896043546259551,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6395620488889455,0.7903206986358908,0.0,0.6997079871938465,1,23.28283824336988,-73.03713018474352,14.05823967155099,59.21924411673615
0.6444443224354978,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6482759727438565,0.8512545512361541,0.0,0.4402078622700472,1,-27.328375496301472,-22.270449683371865,49.02504731281922,75.12142160197466
0.4931185204808478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6101362546677891,0.7448658885181465,1.0,0.4364394363768248,0,43.00168343214423,51.45485767081448,34.64446472508957,57.965900951539005
0.3883630359915849,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7232928559843975,0.7756241254965046,0.0,0.6653832703512541,0,47.22334205999242,50.23556235704071,4.529527179019345,65.83049701868933
0.4404040868422787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7246203098121956,0.7594865320950441,0.0,0.4976277256456118,0,51.307321356979415,59.63474489471391,-67.87412310145145,144.10829973590006
0.5167446828837736,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5661364502105262,0.8028328365287907,1.0,0.3661817227336328,1,-154.30146436620583,46.56493809727589,66.41338209531789,103.3689177381805
0.610399605549146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6438846573205345,0.8126985294854876,1.0,0.4731243884410042,1,98.40116091006398,-14.538869542248278,-18.622737871327075,28.565242054005747
0.4985702177817368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5554969098629294,0.7677837294589978,1.0,0.6330742070106175,0,111.04464578979534,57.93663036281267,27.675446187531165,10.760362466459185
0.6299948742254879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6366713000476099,0.7578321207046746,0.0,0.7411274011401192,0,89.4488660045813,59.33083299501448,-6.6078953109235,21.21394689195347
0.509799622781898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6837438354878669,0.8127074940296786,1.0,0.475285712293513,1,168.04488335002185,81.96408800685981,94.78680029518526,-59.39050900061862
0.5871714966522557,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6530161659940235,0.7675008744642351,0.0,0.4687647409665401,1,138.03537758350294,59.45424281580362,145.9998375247692,41.51229286509727
0.7021522418861752,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6660319262176783,0.7744439309402695,1.0,0.6431098924156876,0,66.03088772634426,49.02562065723785,3.1416393106599454,120.19459034622471
0.5383916624340749,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6977936153407205,0.8460663862771763,0.0,0.6818336401844771,0,66.9474024439026,68.7436887651786,-21.155321099449665,98.64948875764044
0.4394145201719143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5430163186095098,0.7601869855110838,0.0,0.4334369382645741,0,123.03141528180232,69.91117851624125,0.6894212395894179,29.575667439225345
0.4288531510745836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6487944631109277,0.7741523797963321,0.0,0.8197060404826497,0,87.44361947376858,44.316338949679945,24.057405932929186,-2.363039760166778
0.4068792462554321,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5205575501381658,0.8470029451901502,0.0,0.4883343560202045,1,141.2729895947394,117.88838339019811,20.98848719681392,25.940823112436643
0.7408056252578452,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5816834512283194,0.877949335589008,0.0,0.6559866182474605,1,-8.72006074910667,157.09551493954226,-10.49500723454777,75.20084344199529
0.7227788319481587,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.731173888398228,0.8879683529316209,0.0,0.6986273143675533,0,93.92479742236068,50.032912362512405,38.4249928115281,128.65844864356097
0.7054432341718118,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6239190396686993,0.7701126515312159,0.0,0.5356364497788503,0,131.15632163103663,66.07797505354505,58.09783634919605,86.0673982445267
0.5108646938290636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5687719901417148,0.8131771381499605,0.0,0.5565829172068129,0,140.4536889732954,77.71741512253251,63.09509252839437,-88.37441074899496
0.4460514022352455,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6388723086566608,0.76235468761133,0.0,0.4160738300136224,1,13.375280764489007,103.02528716738038,2.891766897875073,-4.014924291782322
0.4444663978318268,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.589674446205177,0.8731870965843234,1.0,0.4899797001644363,1,114.20776519033718,159.1573389420733,100.926428328672,3.822168989385247
0.524873153781834,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5886776434444706,0.7737911882056097,0.0,0.6183747609131944,0,98.17191207436436,34.723491190150774,32.047202192056986,4.515027163455805
0.4368825739879983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52190958767989,0.7172928302841058,0.0,0.3682281739759256,1,31.29715082355489,83.07428380079422,16.402699714466078,28.311202842323908
0.4324489399603931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5385362635242842,0.7533505284651038,0.0,0.5731325120512989,1,-53.477640251456506,87.2340677697612,0.9692300061365912,52.13064965208998
0.5840323703334585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5249372501861821,0.8056973758433346,0.0,0.6449188948345493,0,66.2709400961621,51.65197829182169,-31.33019828178302,64.92371975356417
0.4151653079629764,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6530582906097712,0.7951206841496334,0.0,0.4808325614719428,0,0.386306177207885,15.914100762081477,66.44874296102174,-25.363313840966583
0.3817621731121656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5211198201972777,0.7575940345046519,0.0,0.5497177546504444,0,-5.975750902658319,67.7231037622008,-36.54234579715486,96.3974308321698
0.5445324481898649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6937055098881546,0.8366077218188972,0.0,0.541299490087561,0,92.93391467638791,55.43143880308905,30.936057731304462,122.6658435725915
0.428298025875058,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5752481973597864,0.8125392526924715,0.0,0.47506529317479,0,26.893862599296128,45.68395418447524,2.090359086296104,111.97699170987478
0.5259917425870996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6598963239545859,0.7655586254191046,0.0,0.5079776503978122,0,128.84313676904185,49.48828247198102,52.56323091650805,95.63959876603278
0.6751065044692175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6003114397569398,0.7876554189138547,1.0,0.6492932386942021,1,-44.9139268372395,-14.380628080742582,87.65983112412061,71.08128909121001
0.4641800566435691,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5607428624173039,0.8238756004770079,1.0,0.6285931623001644,1,120.11534743034596,256.67712466126375,70.15126818532791,98.49364921016672
0.5269775999232964,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6848347459740074,0.8150268160328374,0.0,0.5079952494862848,1,-16.622265654114894,206.94638067242,38.71675256279232,20.06206715559852
0.3839321261360232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6772060287496063,0.7402976412226024,1.0,0.5258692054075363,0,49.898409699708985,70.21360843697593,42.41084945981886,42.033776452343474
0.4903670694468895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5454833708824529,0.8530963059661224,0.0,0.6885050903537497,1,-95.16920305472117,66.17122641986542,31.52208661561908,109.7115678453298
0.4102215900491932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7357486489932725,0.7404061926439628,0.0,0.7276515555525692,1,-54.444844561935184,0.1173525461717304,-23.928312250002627,6.767344406109814
0.4528330913479712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5340482170987154,0.7851700177348465,0.0,0.5733971694083673,1,9.9094026651484,122.49992160098004,6.93204463743751,76.97836680202356
0.4766343504438128,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5470489418724124,0.7941286547291326,0.0,0.5514773159840222,0,110.7141180451089,57.44526857524986,-17.960982096092373,38.9970223984879
0.4962556513437515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6394492271554612,0.7778950348896896,0.0,0.7381968947697494,1,-34.0264794370236,119.8764998587646,53.4543561947265,39.29777510970386
0.6218649918032584,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6142761076688895,0.7298945540252485,0.0,0.6433174795707775,0,126.15183488714575,48.326731952432766,-30.78142776696536,21.581794061870504
