Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Class,Is Business Account,Country Block_2,Country Block_1,Is Professional Account,Sex,Is Joined Recently,Is Verified,Is Private,Length of Username,Number of Video Posts,Length of Biography,Mean Post Likes
0.2794663528952554,0.6378170474892713,0.5249540540628475,0.7989285732016727,1,1,0,1,1,0,1,0,0,101.43576371356566,124.66056693474464,32.75780527288541,32.69010622634539
0.4401488711079077,0.5518144223254382,0.4913862016341626,0.8020122263182166,0,0,1,0,1,0,0,1,1,147.6454415839481,161.2315409884584,91.56171216444946,8.420179067386869
0.3205423991412471,0.67307473704468,0.4689882002502383,0.7857904671234903,1,1,0,1,0,0,1,1,0,93.50852863228184,26.45407711970669,136.61533089449387,-0.904077880247698
0.3372800502073986,0.7676647964998247,0.4445434110124049,0.7859188272525857,1,1,0,1,1,0,0,0,0,100.33552848536046,240.2355470496087,141.015844000272,-0.3950685004562331
0.4444327020490051,0.5438830597494057,0.3253468175619288,0.780946428243847,1,0,0,1,1,0,1,0,0,100.91301434713064,100.29933744385887,-23.705364255689844,1.0637249722735618
0.4076321801934794,0.6478415150656373,0.5371663884498514,0.8154587890054923,0,1,1,0,1,1,0,1,1,140.83358235933144,114.9221882984851,9.538528629598408,-2.5512142655848606
0.2289627593798314,0.6092449728181549,0.4822721198852767,0.8315628348465683,1,1,0,1,1,0,0,0,0,95.82329221431785,25.4671523728036,-15.886225840316314,24.485771083407737
0.3085980714339825,0.6244647797684286,0.5332525480944617,0.8060234411978358,1,0,0,1,0,0,1,0,0,101.67324541640868,84.61033143252908,-13.632007447676584,63.30270899598579
0.3749706788463721,0.5563484728969159,0.4903430482222718,0.7448802500623897,1,0,0,1,1,1,1,0,0,102.4756148757281,109.01993324488744,9.471290327836982,30.47136340202445
0.2758964713196661,0.620474149752783,0.5365119981545249,0.8542460168560704,1,0,0,1,0,0,1,0,1,102.98768170249896,-11.818726199489056,77.48756710005,49.41006043943813
0.4043601668881041,0.6240053914037633,0.5038150303226655,0.7635256150991954,0,0,1,0,1,0,1,1,0,-8.97208045468011,115.3768911879518,1.3672867006096734,158.72644678900951
0.2215954839844907,0.6007130601728679,0.4807545301170512,0.7884868952320545,1,1,1,1,0,0,1,0,0,101.39752717522994,-84.49984605898287,35.3282410094966,24.54256113645997
0.4503552733013694,0.6021869667466578,0.43567337214341,0.7909394111556761,0,0,1,0,1,0,1,1,1,191.95962530047225,80.56228447669031,-6.99920138518884,190.18226177597035
0.414797495789881,0.7053212007985268,0.4770898863470663,0.7576138162280843,0,0,1,0,1,0,0,0,1,101.89799381051463,118.11855701471968,-9.979881506801997,69.89586417366556
0.4223146405624275,0.5281895009312699,0.4871136728789635,0.8088967196123044,0,0,1,0,1,0,0,0,0,-5.202469099555785,64.09777978007781,45.318155427679926,40.68165167172674
0.4406661601797055,0.672274911881664,0.5115674708517722,0.7725563270022862,0,0,1,0,1,0,0,1,0,119.98556911066086,73.06828951807177,2.3555628631162566,26.063943016177213
0.3175502567608825,0.6751948601201654,0.1881541246669399,0.7576270700920351,1,1,0,0,1,0,1,0,1,95.06659798639166,140.74236208889178,34.82801322296495,-32.94958402539368
0.3438936205159796,0.8971058052553076,0.4797302804047748,0.7757636795291614,1,0,0,1,0,0,1,0,0,104.69393741930726,54.53956289089032,98.29275821211488,-10.952861310135075
0.360148278246251,0.7878167371283402,0.5170438271325241,0.8012507652568241,1,0,0,1,1,0,0,0,0,103.14593635925152,-75.97840850043794,183.0776342803974,25.57333010212491
0.2000723686700705,0.5538425994582467,0.5128432320416325,0.8015008248120516,1,0,1,1,1,0,0,0,0,103.60015688796234,-54.77827758183345,185.0793711946918,14.125033421676514
0.4426000266544512,0.7728087848533487,0.4608791092877309,0.77529599261169,1,1,0,1,1,0,1,1,1,104.476797845495,50.44346851618049,87.46272005048826,26.671248908319505
0.3595414634806178,0.790714790215846,0.3542003123710662,0.8262042545249819,1,0,1,0,1,1,0,0,0,103.34981854645982,-26.765030588735435,-34.72477657278671,11.997311989645398
0.4153335678856334,0.7568355545335759,0.367178843621324,0.8747161733184992,0,0,1,0,1,0,0,0,1,76.32775859215454,102.40183565234426,62.67560074001463,132.78957065953972
0.4233090403080987,0.6394492271554612,0.528077980119869,0.7778950348896896,1,1,1,1,1,0,1,1,0,97.60605675841124,13.413564313006276,44.56430499705373,24.16518100940493
0.3327975080809582,0.5327300045531658,0.524864271230752,0.7705345800337144,0,0,1,1,1,0,0,1,0,142.72821309517164,81.29594790049107,7.364959050782211,-7.8212414053994195
0.4173876059740008,0.6082076023587656,0.4940271451756288,0.8617146339442197,0,1,1,1,1,0,1,0,1,165.23763234158355,122.82010643007274,27.326284691235607,103.74371510970398
0.3961741729234991,0.5802786757802146,0.3176914188234468,0.8452501774962733,0,0,1,0,1,0,0,1,0,-22.259951361996883,-0.1867264332150284,32.03361436202839,94.10045734421624
0.3316658224010484,0.6772060287496063,0.5132284982748401,0.7402976412226024,0,1,1,0,1,0,0,1,1,2.108015493510706,90.16913494147298,-40.946852853943874,152.956867679568
0.212376775352589,0.5277759235027204,0.4711205371276986,0.7776480803488792,1,0,0,1,0,0,1,0,0,103.74907503865369,-8.745125260672452,110.84052016172512,40.71230194079666
0.3900348003258008,0.5368346085672624,0.5380857607493483,0.8182551396982666,1,0,0,1,1,0,1,0,0,102.85380131859392,-100.87835428557848,165.50133449358887,50.93427907049356
0.2893202745031104,0.5533248797881308,0.5415644695115795,0.8118551665665984,0,0,1,0,1,0,1,0,0,37.36050347352537,42.70305657178721,12.58687110014157,119.560787468713
0.3154267194739955,0.6754969265788339,0.4831824714630973,0.8352930763536581,0,0,1,0,1,0,0,1,1,97.49933400726592,70.14023884917714,1.1786004481418535,34.39599402171021
0.4324950425513113,0.6804844915296963,0.5224367753603544,0.8058940540401176,1,0,0,1,0,0,1,0,0,100.31864262979953,-0.6655892529631338,103.61475333810483,50.09798352575678
0.2517510468628684,0.6396478278651723,0.4434223509855975,0.8230772604158506,0,0,1,0,1,0,0,1,1,129.08802931205196,109.6174455829152,38.05607138895478,122.64363214633389
0.2523165347266193,0.5426214136316091,0.2951312528311278,0.7580809209844305,1,0,0,1,1,0,1,1,0,99.575581556786,-18.35999113257565,-18.507648443151663,36.65295515365543
0.3459466094842435,0.6892210031248003,0.4376173584318415,0.7683389104625324,0,1,1,0,1,0,1,0,1,50.89852320050572,54.2287851351757,5.578266010351616,139.87750439126836
0.3224671618595431,0.621512897235279,0.5398256530003723,0.7892462824922972,0,0,1,1,1,0,1,1,1,119.97201703102265,130.1094526511205,-29.60903824392769,159.70644657183072
0.4075897982012219,0.6564380460059853,0.3306778389535163,0.7915187409455315,0,0,1,0,1,0,1,0,1,172.375464017613,74.68865500203788,48.369666084989504,1.6649561278148326
0.24985874861415,0.5525973901474329,0.4830739674539273,0.7671836196769835,1,0,1,1,1,0,1,0,0,101.5743933660686,91.83631626157454,99.1741217170807,30.67780800902453
0.4397461364825064,0.8203577709309082,0.3890302504228169,0.7905497658172951,0,1,1,1,1,0,0,1,0,134.338088754326,97.62338410812788,-31.69814645198441,92.2029869279242
0.4334980279602577,0.6087851572888259,0.5142093662459915,0.7961577581220096,1,0,0,1,0,0,1,0,0,100.32604550643912,-54.27531807722184,218.52169717488812,42.03617650299667
0.2095795265538526,0.52275874179015,0.4508518373103714,0.7766094699700583,0,0,1,1,1,0,0,1,0,67.01358541572989,116.99983601563127,27.78526585086429,44.27006737280468
0.3736072600142907,0.7196373885086208,0.516354897516591,0.7575635582647693,1,1,0,1,1,0,1,0,0,97.95208724886308,-11.239382421727091,41.03837519973512,17.926551823777828
0.232806456315001,0.5311977095178592,0.5081298143667676,0.784751676608402,1,1,0,1,0,0,1,0,0,99.93299304867838,269.1272997224143,90.76825527014208,36.04543057195695
0.2886080195831254,0.530413232218241,0.5351177320790761,0.8692145727302549,1,1,0,1,1,0,1,0,0,103.60757164847072,94.29353107401954,144.26505242194708,49.60999143359096
0.2814053716982108,0.5487952799878639,0.3947979703257011,0.7311547154088748,0,1,1,1,1,0,1,1,0,106.73247981194685,50.760341320277725,102.6594207497063,95.05334864211288
0.4010877052902892,0.5977836914446151,0.3700765583217479,0.8596859792574227,0,0,1,0,1,0,0,0,1,129.0136212934143,135.35635369571702,0.2126262366191014,84.00488950460678
0.4125306133132588,0.6232287794668815,0.5239442872735159,0.7253992878571338,1,1,0,1,1,0,1,0,0,98.26864226654428,73.64245495653876,68.55646398908829,-12.990163375328455
0.3583205899914873,0.5617410796007597,0.5063938201355342,0.8031946531240001,1,1,1,1,1,0,1,0,0,98.04719918623536,83.10810549581414,53.759579968606,27.22419214215856
0.3819372905429996,0.5464642668872184,0.5399508041504831,0.7996786082861249,1,1,0,1,1,0,0,0,1,100.52806610225294,-63.0721611716485,74.51995451194941,58.74784080734989
0.3635740704114673,0.5845016892222634,0.4568061488390817,0.8194402844650839,1,1,0,1,1,0,1,0,0,101.88994377629732,-10.551003534961172,73.90375243075368,97.49399759028168
0.3686692000559155,0.6885075820142336,0.5070978111640894,0.785067453078821,1,0,0,1,1,0,0,1,0,96.53210413618542,-13.094093527647336,62.930571515051184,0.4950892166408209
0.4005584068977335,0.628224337711286,0.5190168304156286,0.817076383157608,1,1,0,1,0,0,0,0,0,101.96710384907094,-14.602126924903304,44.13593092742332,-8.236483778931806
0.1383039801132869,0.6101362546677891,0.5220930447319733,0.7448658885181465,0,0,0,0,1,1,0,1,0,-14.31630026341206,10.553837830639251,-35.771398489541006,51.38164197336752
0.3967736226329391,0.7030926997393351,0.3551128816753317,0.8209026132288662,0,1,1,0,1,0,1,0,1,20.668222935412672,104.1978383789486,-20.4809348571594,175.5377321775552
0.3570778009058801,0.6742414067303153,0.3919790213701501,0.788254328652733,0,0,1,0,1,0,0,0,0,34.14486223944936,102.2289114028984,-24.88348284141576,69.88031249744824
0.3774464756687355,0.6124670759436034,0.5100937114563731,0.7849128110746361,1,0,0,1,1,0,0,1,0,103.43710858320972,13.33084573642682,17.72832888381963,37.09963128816848
0.3985164747801256,0.6162129108760173,0.3827075324526591,0.7806474259134267,1,1,1,1,1,1,0,0,0,102.9535476950811,67.3004863692166,115.76418413150884,25.67506785567164
0.4088020136805809,0.5326224090122965,0.476004126561351,0.8181095650348909,0,0,1,0,1,1,0,0,0,91.64191118736512,107.38815600027225,-4.624483923934076,224.81685405535444
0.4391268811567496,0.685336918310805,0.4742418106861093,0.8071105514437862,1,0,0,1,1,0,1,0,0,95.88281150276654,119.36268237440392,107.28566592280048,18.56562791804188
0.4125493299403787,0.6709381895961669,0.4832000366127226,0.8650453508415602,1,1,0,1,0,0,0,0,0,99.65909301111412,-60.43245118411835,131.64449311348253,51.99173510416719
0.2276607784264145,0.5816028731561573,0.5104667872715717,0.8129230992282913,0,0,1,0,1,0,0,1,0,-5.540838810000437,100.1365375980224,105.78026842840212,22.176619804338827
0.289534239916717,0.5356699317667253,0.4992664866191275,0.7536617939439905,1,0,0,1,1,0,1,1,0,99.42682812192258,15.469576721455006,65.4190882561923,26.008486992886027
0.4304388945484237,0.6236053277125838,0.4839200526446187,0.7923025075167855,1,0,0,1,0,0,0,0,0,101.20998971277176,-112.91829008500684,76.50729216086059,40.16848923451632
0.3667639935359316,0.6598963239545859,0.3948458169688338,0.7655586254191046,0,0,1,1,1,0,1,1,0,14.412928650410464,83.80567367682325,-47.67863224465368,-4.604901751802515
0.4528153644924101,0.6395620488889455,0.4754982529872421,0.7903206986358908,1,0,0,1,1,1,1,0,0,95.30365334407098,13.52982778789266,106.95267970427834,36.87825472991235
0.2543327158499593,0.6933985086164716,0.5124647752147083,0.8095359382158065,0,0,1,0,1,1,1,0,1,69.79207398027286,143.13417035422066,-9.88884626195193,-10.312811913511268
