Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Class,Is Verified,Is Private,Is Professional Account,Sex,Is Joined Recently,Country Block_1,Country Block_2,Is Business Account,Length of Biography,Mean Post Likes,Length of Username,Number of Video Posts
0.4335604271592764,0.5908616985023982,0.3852966076439391,0.7369903103593738,1,1,0,0,1,0,0,0,0,-31.104722789083496,51.870959650680405,79.07196097370105,56.50830016057218
0.3226481082117026,0.5418082679741846,0.3640282588830787,0.7335612218256743,1,0,0,1,1,0,0,1,0,-30.86076071229504,12.945557677210726,66.90924580746223,66.23339740216818
0.4263536275592329,0.6230585002271237,0.4127338974648498,0.8584091114209079,0,0,1,1,0,0,0,1,1,64.1421207674565,-2.604059140860498,58.684182592862,77.58800423602005
0.300387676140699,0.6500866706912993,0.3889464044219667,0.809688671135113,0,0,0,0,1,1,0,0,1,-25.16882957255887,7.527463592549094,47.60436425825146,149.62878112558033
0.3345554446651594,0.5217063157732308,0.5433616199045039,0.8399183662073151,0,0,1,1,1,0,0,0,1,44.33046929463428,9.931287404178924,56.897539203670426,-55.69631575850087
0.1148076328387392,0.6713112052135093,0.535397985763387,0.7811131862901356,1,0,0,0,0,0,1,0,0,79.93949786123112,-7.78811297191902,64.54520076406351,5.158316359545196
0.2912291865226404,0.5939140116926648,0.5398278912565821,0.8702869376935161,0,1,0,1,0,0,0,0,1,43.1405946408099,21.56857719005305,52.040063977342925,162.97911056642585
0.433337813841001,0.5329242043007147,0.4924002036265412,0.6828304483618353,1,0,0,0,1,0,0,0,1,-7.704498529154605,8.289321251513861,39.92134730361967,-83.44140413929347
0.4103420604864982,0.6955836364968835,0.3772637403132411,0.7948036318092314,0,1,1,1,0,0,0,1,1,2.0370526633935846,17.126247340334146,59.571827979163984,68.52229739857238
0.2512925602592526,0.6472130242353542,0.4530361944386946,0.7938414412276015,1,0,0,0,0,0,1,0,0,48.94186243138011,29.77042472048545,40.05473769938197,100.41244858565508
0.3615445222077268,0.7215902417459151,0.3799852998911562,0.8146283770547316,1,0,0,0,1,0,1,0,1,35.205064151839395,86.38540772886611,24.12714976653372,-63.41058567039445
0.4288785554042664,0.5291590366245555,0.4368794244160907,0.7989446634998167,0,0,1,1,0,0,0,0,1,9.991133129480488,23.76767875465044,52.18343994845271,69.46851712244745
0.4278006917653604,0.5525018318420116,0.3252125317991785,0.7776629098792824,0,1,1,1,0,0,0,0,1,-84.90699696827227,-6.396307226089478,54.4458336205762,33.09396866605005
0.366160904287152,0.554445383374445,0.3840832882812333,0.8139689706741591,1,1,0,0,0,0,0,0,1,16.313154636783267,61.77905520090869,37.667682348333,68.42607981627728
0.3989903331977372,0.5250023183164104,0.3979099487659948,0.8116707483141103,0,1,0,1,0,1,0,0,1,79.28066165837399,10.26636980176621,54.56445781942646,1.958771402059668
0.3653376427902304,0.5752481973597864,0.5210904245559606,0.8125392526924715,0,1,0,0,0,0,0,0,0,56.84213455618495,-16.608220512846614,57.42150138544069,-41.39178504668351
0.433203877122838,0.7246203098121956,0.5027535173317617,0.7594865320950441,0,0,1,1,0,0,0,0,1,133.76405426714336,11.679307119018135,56.1552571792188,-43.79976851341277
0.4468428162643376,0.580980636059388,0.5153560990225444,0.8271777241537196,0,1,0,1,0,0,0,1,0,-27.48248178587449,26.516748804849,57.19409025872761,27.64397303715965
0.3926221856611357,0.649627739388807,0.425873118301132,0.8664993862453306,1,1,0,0,0,0,1,0,1,-25.219552146639074,106.04757781795186,115.52384548282448,31.861382482676085
0.4345073358250213,0.6094357264576524,0.422146123176677,0.7592654468690652,1,0,1,0,0,0,1,0,1,23.241606805259565,39.63873928430738,73.0303001063812,-21.72787862031946
0.3239330910504948,0.622808002453061,0.4189409235559669,0.746196001976675,0,1,0,1,1,0,0,0,1,86.01495145311264,11.637303776988873,53.68297819403353,137.219560878883
0.0993145471378555,0.6266893906290775,0.5135700403889424,0.7503463536390325,1,0,1,1,1,0,1,1,0,48.89481291940002,44.31159455923888,47.21875294645038,-46.0932569889
0.3351575301996143,0.589674446205177,0.5380626911065677,0.8731870965843234,1,0,0,1,1,0,0,0,1,53.00397432443914,-60.88075775676542,111.2298147141818,-61.75245824069532
0.4293690388480342,0.5990932431510756,0.5099336962410737,0.7998644231967034,1,0,0,0,1,0,0,0,1,68.04488875603491,128.6432811069323,66.53846023338932,53.84194066506333
0.2086642651467782,0.5405130485789136,0.5090985388899917,0.7962027821683259,1,0,0,0,1,0,0,0,0,38.93435980390685,0.8140192953684462,107.32934353080996,70.46415735902819
0.314476141674784,0.5453554171962479,0.4829938169858156,0.7812185983707982,0,0,0,1,1,0,0,0,1,-41.78089144912111,15.878280620956795,53.11972337749293,72.7805494593208
0.2483808329000706,0.7811869291581494,0.5419200562377751,0.8019130676296506,0,0,1,1,0,0,0,1,1,50.11945505246622,-12.447102433356855,54.77594263697821,105.87291633900224
0.3378991644148557,0.5416927335551871,0.3884110454442777,0.8229129032622502,1,1,1,0,0,0,1,0,1,107.07827343654152,50.18799430105463,112.7065185404495,32.55426550019361
0.2454075077693239,0.5444134466824837,0.4611729775795217,0.7522763429483322,0,1,0,1,0,0,0,0,0,-4.207481890799565,10.313149560133697,56.68406116086416,126.9515163996348
0.2453111691157043,0.5944199804511269,0.4172554194713481,0.7475412136609633,0,1,1,1,0,0,0,1,1,-11.700494579152256,5.470074892983416,53.05483195343621,102.6793287302864
0.2233945357790601,0.7108609687383877,0.5299118707956547,0.7892913374214018,0,0,1,0,0,1,0,0,0,-56.34749516411945,15.462330672100803,52.46198344317273,-23.288207883778
0.3340511245430889,0.6372336461332361,0.439455744867871,0.7873041074660254,1,0,1,1,1,0,1,0,0,41.82844255940213,63.87128755677708,73.55420106439826,45.89180758342036
0.3628430948821398,0.6262480483567457,0.4567321358921092,0.7349333268909313,0,0,1,1,0,0,0,1,0,-42.41478634103253,1.83872892335721,52.937921289613854,-1.6949280501337114
0.4453781346510598,0.714683197042041,0.4115932391318836,0.7769961298901825,0,1,1,1,0,0,1,0,1,89.8555344614381,-21.88535797168474,52.187441597979735,-6.4567309218538895
0.3583205899914873,0.5617410796007597,0.5063938201355342,0.8031946531240001,1,0,0,0,1,0,1,0,1,83.03125811991553,59.97071663049541,173.35512680645246,87.59833865992138
0.1054365536827632,0.606930212942456,0.4622497479934215,0.8023101914412055,1,1,1,1,1,0,0,0,0,23.77092410238321,113.5485102279088,79.0266804828912,33.82678012960618
0.1814362151284953,0.7519068776654709,0.5414477357331912,0.7900588763291124,1,0,0,0,0,0,0,0,1,-66.11439286361824,27.86724076252319,44.08812390896879,17.729654909139782
0.4173058623627406,0.571600781072505,0.5192865872904616,0.81137183926031,0,1,1,1,0,0,0,1,0,-17.24707045885879,22.34346379952908,57.58132801777296,153.3310746855392
0.3091786556605628,0.5199022374209022,0.4043649279332019,0.759747069770752,1,0,0,1,1,0,1,0,1,91.33962023832012,67.03053877059662,177.4762610926118,125.62534101948948
0.3633109163187958,0.5298011058010956,0.3876957386623134,0.7681039436861222,0,0,0,1,0,0,0,1,0,81.41255297545945,5.961399081840623,55.478455550602085,148.09795907384148
0.3398538189794579,0.5246379970251764,0.4733684197766176,0.7824142741921339,0,1,1,1,0,0,0,0,1,29.64235820089415,-18.33667254647473,49.24777943892891,132.42749460713904
0.4585470405305301,0.5731413269053084,0.4826776071283678,0.8111533607738313,0,1,0,1,0,1,0,0,0,101.72744377575506,15.453561747506836,54.33730332096894,0.5715092201079415
0.3622011078426093,0.5267672117869012,0.3855452754039107,0.7442232194363854,0,1,0,1,1,0,0,1,1,-34.528588544601554,26.192643966528728,56.662275454760426,228.67887409413345
0.4618793959556539,0.5858437806710046,0.3510926401284568,0.8281893424470107,0,1,0,1,0,0,0,1,1,166.50707513008228,1.8051984759623136,57.04907516022667,-6.6697867713400285
0.3388429010449216,0.7200438210719677,0.5375802561836536,0.7310069781733903,1,1,1,1,0,0,1,0,1,-15.564262160472625,133.20898516752447,140.65736310265362,77.67542728031334
0.2460753913443652,0.6566101486727766,0.4777867241670525,0.8308551101239211,0,1,0,1,0,1,0,0,1,-27.1978433676806,15.049655667300806,57.90656481812587,180.79260762460612
0.358885831939322,0.7125569152247127,0.3775139578613274,0.7860079966658097,0,0,1,1,1,0,0,0,1,-77.30058023665453,-33.4965708277788,48.71285240984125,110.7299683649469
0.3548044309029851,0.6433082606905185,0.3616365603957872,0.7732960505914008,0,1,0,1,0,0,0,0,0,-67.7253708653231,43.572899222559535,58.19080423255718,200.0628056345688
0.2595758476920004,0.5591377750445783,0.4253596557095122,0.8072429719589169,0,1,0,1,0,1,0,0,1,-27.819843929561628,-24.52512205455768,56.57236645382183,24.3943967672787
0.369066507928124,0.6022703480345668,0.416723515975122,0.7998863437376237,1,0,0,1,1,0,0,0,0,63.398376245773285,81.9926423339318,108.96850319671172,151.51091444651456
0.4153348987614185,0.5374686426499287,0.4883368417186304,0.7659422861310575,0,0,1,1,0,0,0,1,1,-44.66260847125725,25.165113800239315,53.40988728428072,162.9614007212045
0.4289832702451702,0.6100241413949306,0.4444039752156429,0.8035381389692421,1,0,0,1,1,0,0,0,1,183.3539272121811,84.35026569456062,75.21748131455772,56.49531694145865
0.4081489185075604,0.6664194342867243,0.3901600406605785,0.7625604911511688,1,0,1,1,1,0,1,0,1,112.58444869191284,-12.810597533817806,60.2513306430865,83.1172562836116
0.3729138665666289,0.598339604008266,0.4707919159264785,0.8011261312658986,1,0,1,1,0,0,1,0,1,-50.062784755603616,107.56651275598074,88.60910403854342,8.945110211518461
0.418649677176524,0.6511675829363569,0.529629882624527,0.7714358015916811,1,0,0,1,1,0,0,0,0,87.35223158572927,90.39199276280578,59.0498275533649,-144.73623857584056
0.4076463736134506,0.5516417324605174,0.5261812603309072,0.7657277252179265,0,0,1,1,0,0,0,1,1,-48.76501127128344,-1.992668126933636,57.41714419887733,105.75307606788672
0.2929940831249809,0.5441926897770445,0.4293135011267942,0.8125531992119339,0,1,1,1,0,0,0,0,1,6.120782513407589,-2.8711072668093784,48.319025176697366,188.80949521133908
0.3899455509976463,0.6831069728670548,0.4978549527838515,0.7946954483951043,0,1,0,1,0,0,0,1,1,99.70844546117078,-19.39728268208917,55.299888307293934,66.69960990248529
0.3639811036189485,0.783431939168191,0.3219692975161087,0.7733453483688165,0,1,0,1,0,1,1,1,1,178.128958435224,22.58699592971023,54.25930165872016,66.9161623171892
0.4029856082225074,0.6332060229910306,0.5287499930012048,0.8002992895414875,1,0,0,1,1,0,0,1,0,56.27466841068433,8.395478360320702,75.37876839256654,81.95311322720204
0.2720693179421196,0.5287882511315156,0.485379441092203,0.8425114468878185,0,1,1,1,0,1,0,1,1,-11.027273415926022,6.834866295048967,56.32605103163618,28.43737865081912
0.2158369124571387,0.5520016827514247,0.5457214871486842,0.7682392121054428,0,1,1,1,1,0,0,0,0,3.1164398312306014,-26.73095395129851,55.478430074468,28.284651980776616
0.3320889075910455,0.6142425397413437,0.4744670862628711,0.8289789947865784,0,1,1,1,0,0,0,0,0,-33.362189998237085,31.1863389155194,48.87435236634475,-81.03389051104182
0.377423230267054,0.6978640180852898,0.5464658701220102,0.86904305510162,1,0,0,1,1,0,1,0,0,44.18306877020342,-1.1250157126764648,59.982816972982455,37.53224433104502
0.3332629631042139,0.6253697530009212,0.3410360667847246,0.7828930014762285,0,1,1,1,0,1,0,0,1,-39.47713712700859,0.1203571355670742,53.385278906396486,184.96618729957748
0.3897307356857388,0.6098346455282101,0.4785667272957766,0.7444614191335637,1,0,0,0,0,0,1,1,1,93.53642916549674,26.11100451144126,137.98011830847753,-31.241859006517515
0.3834281536240785,0.5249372501861821,0.3417311029507947,0.8056973758433346,0,0,1,1,0,1,0,1,1,43.53341819888061,-20.931690253825867,51.6930127450977,50.25606284226843
0.4488511815160462,0.6842245069398658,0.3926341561084208,0.7398405030653104,1,0,0,0,1,0,0,0,0,89.31807528700823,24.58696726805346,79.9333261859828,43.82892462659209
0.3474648575865495,0.6320518289818099,0.0,0.7953426855999001,0,1,0,1,0,0,0,0,1,17.12002663929895,-35.241138888409104,52.31189256175439,128.60302803234055
0.3141009681441786,0.6157845130065874,0.3655822323994517,0.8653991029678123,0,0,0,1,1,0,0,0,1,-165.60995356691498,4.32338869467657,56.93029525137928,17.81500419870514
0.4376215024503579,0.6486103720433924,0.3638996394746413,0.8268586389477386,0,1,0,0,0,0,0,1,1,8.866484845286887,32.710601937771315,55.98700373643357,224.7138845551761
0.2495526717593905,0.666465323566157,0.4674667747035824,0.7969063170985792,1,0,1,1,1,0,1,1,1,-97.13631577460389,97.66262760084992,142.76207381361576,30.544476706842605
0.2010223832899862,0.7257804260122849,0.4265362989749049,0.8328730929955542,0,1,1,1,0,0,0,1,0,-83.26376496507004,-0.2963868306625405,57.41775743262325,128.37511039073763
0.3470532041477162,0.5506331524761695,0.3617908209038743,0.752871711175745,1,0,1,0,1,0,0,1,0,73.25188721904955,122.19634302573492,63.42804513366032,208.93411119564192
0.3544009792605281,0.5511207977977366,0.5254245522130946,0.7443988993363632,0,1,0,1,0,0,0,1,0,48.80229153661869,38.72307035415868,54.4481434058664,49.542841213643726
0.4108356991080716,0.6386261309510772,0.3831198244474869,0.7607359446619515,0,1,1,1,0,0,0,0,1,33.58453344580285,6.785784442526367,57.45074124990701,190.55176337682408
0.2299354212902136,0.574320141973738,0.386601059835397,0.7647712405868335,0,0,1,1,0,0,0,1,1,12.036338500166632,14.16272456132485,45.9749852351141,187.14664740295785
0.4214497568331972,0.5785888556347111,0.5391654338680768,0.794684448261735,0,1,0,1,0,0,0,1,1,-80.96220350875437,13.825932666806356,51.63997737642178,63.059265669263326
0.4117606058430139,0.6382970085422379,0.4210046321666828,0.8385100238535427,0,1,1,1,0,0,0,1,1,5.494030784091706,-14.917037510817249,56.30116256673154,29.00091209520594
0.1333010825579782,0.8653292747774681,0.4205874116942004,0.7941193755613978,1,0,0,0,1,0,0,0,0,0.5455409876618447,29.9457072555198,10.21375537366309,-8.31786343433447
0.4339483974215509,0.6122709995705927,0.5092670182921427,0.8086379453492828,0,1,1,1,0,0,0,1,1,-99.600981606742,-7.274312818225589,55.569433118036216,189.83195233425027
0.2959423524240204,0.5891706837545801,0.4490245714024825,0.7240276025353698,1,0,0,0,0,0,0,0,0,64.7327630557594,78.95506974588406,125.91103667534784,139.55539431467457
0.4256591488309603,0.6863696637407042,0.4752812502056117,0.8216066671341308,0,1,0,1,0,0,0,1,0,-14.283959522441547,-1.1754466258111131,59.30872185678465,14.310876848686457
0.3729627947042295,0.5259027578250987,0.5035703914875482,0.8197551697695019,1,0,0,0,1,0,0,0,1,129.83760233371154,129.13877505336075,47.59152935695958,-62.40299780536283
0.3577693925277859,0.710353360167356,0.454714776490069,0.7629219913135642,1,0,0,1,1,0,0,0,1,-32.61722955014915,-1.764617416939494,16.054301519779983,54.89279214920361
0.3146248728459472,0.5264262665096482,0.5086906629504939,0.7852847017786894,1,0,1,0,1,1,1,1,0,42.21788602425009,95.3789518337245,80.84202071009535,-129.05991280994186
0.3209994981474189,0.572901359338298,0.4038806344958676,0.8305603665805423,0,1,1,1,0,0,0,0,1,126.15439907554018,13.843075256344212,53.51225529507503,-153.46671747204192
0.1350018834371315,0.5292215648846359,0.5070582754509078,0.8262466866685878,0,1,1,1,0,0,0,1,1,13.402584373894827,-13.183488714248115,49.95082698466381,-11.89708089073406
0.430332032243748,0.6117688654997048,0.5237992150209311,0.8064008316185498,1,0,1,0,0,0,1,1,0,163.84690551028635,90.37392496784256,130.31656504851608,88.91545532652889
0.3754451646126921,0.5964001163309636,0.5139108373244733,0.7939075397433516,1,0,0,1,1,0,0,0,0,25.485342246528194,75.64442509453475,187.09371513574203,77.80935524404316
0.3131262957907805,0.5920187295639001,0.5413811703266791,0.78907512055222,0,1,1,1,0,0,0,0,1,-68.900912978723,25.656838079394685,55.04857939378365,3.397340203922369
0.3968419781384451,0.6045886090269961,0.3490566746440223,0.7895175563879037,0,1,1,1,0,0,1,1,1,78.22684155254989,25.272953069803243,58.04098900009045,16.900941440329767
0.289534239916717,0.5356699317667253,0.4992664866191275,0.7536617939439905,1,0,0,1,1,0,0,0,0,-19.696643845507737,105.59666881803788,87.75552198822574,231.4365908316988
0.1808660866497363,0.5771670816869052,0.5373292711025404,0.7246857487827637,1,0,0,0,0,1,0,0,1,113.1776748891943,80.35750027344938,79.29795240826958,58.582708460701184
0.2373387323161049,0.5821917692963622,0.5016664855031516,0.8197948290206762,1,0,0,1,0,0,1,0,0,231.5298423155932,51.05250868233076,61.22144616452208,12.974684862482526
0.318335105717922,0.6080018655809559,0.3678041456304258,0.7962424595541555,1,0,0,1,1,0,0,0,1,88.2511129552943,41.43242362312792,75.92130883912318,-7.406331734408695
0.3311370660330688,0.5867700562215127,0.5249058100752997,0.8238817113040232,1,0,0,0,0,0,1,0,0,24.56542484626802,51.11910019523325,16.486541380420718,22.36787802381792
0.2564063946531353,0.6103182402283815,0.3470186030063741,0.8261791392116842,1,1,0,0,0,1,1,0,1,140.64974086870615,71.4359620263904,10.37203753609478,1.4803818402965303
0.4436097224297999,0.6104338985315616,0.3261438537195577,0.8305459134621929,1,0,0,1,1,0,0,1,0,77.49556603510395,-8.005076572511442,60.11119863421385,55.52502686426527
0.2856624939111944,0.5658688265297224,0.3096320432215186,0.7896031313539351,0,1,0,1,0,0,1,1,0,-24.17989913913211,21.37432924526398,49.32598687156843,178.91191595617337
0.2840228538614476,0.7636565744830885,0.4977013783611212,0.7604127001381437,0,0,0,1,0,0,0,0,1,-50.65442727355335,-25.12853349682399,57.0973357407881,141.9814767123705
0.382648217170437,0.593733923394254,0.2575780129638743,0.7681260054651151,1,0,0,0,0,1,0,0,0,105.70701171284378,22.13637870382513,7.303871037734609,66.04555671958595
0.4233090403080987,0.6394492271554612,0.528077980119869,0.7778950348896896,1,0,1,0,0,0,0,0,0,7.875503479500651,19.22620623871701,81.54884188616867,-73.87486715907022
0.3231343481109771,0.5752139854311008,0.5360939333220018,0.7879204657699066,1,0,1,0,0,0,1,1,0,142.47253518214478,86.2248649727548,-5.590469498622312,179.51793420917747
0.2063779932108568,0.5985146383285287,0.3272079202248509,0.8090912225200362,1,0,0,0,1,0,0,0,1,27.60483255235756,38.67603309210213,98.77822090488058,237.4324175815668
0.2410734876097081,0.5991710887859603,0.4058134890197672,0.8022281312331523,1,0,0,1,1,0,0,0,1,73.60741159339854,174.71887964203535,133.67392218636192,107.00189391145456
0.4367173549501875,0.5326479003360439,0.3468843146543872,0.8227810469595446,0,0,0,1,0,0,0,0,0,24.17767476670213,9.441003583316553,56.65545558353343,130.61745601320465
0.2242351363365125,0.816143641775788,0.3048486993400348,0.787418796573624,0,1,0,1,0,0,0,1,1,4.400600690533411,-9.431095181515127,51.1911049561114,71.7710043752322
0.4070853832507111,0.7932753354781231,0.5259680693473262,0.8132521709681303,1,0,0,1,0,0,1,0,1,72.84903304168917,20.55509326174451,69.5203645127628,82.69503479362899
0.2531533531579191,0.6414489175054799,0.4659915099557105,0.783194784955869,1,0,0,1,1,0,0,0,0,-28.865889293210746,112.346803916127,4.777214194321488,79.71528646418585
0.3834179604434873,0.6839651124437155,0.3911912816820019,0.8245251175811801,1,0,0,0,1,0,1,1,1,-47.44496521589534,20.76029459052428,130.2058090799423,98.78179358552843
0.3657752265940316,0.5713846470837606,0.3037293530972128,0.8607046813116449,0,1,0,1,0,0,0,0,1,32.1430501034538,28.013366038278228,52.57496411631178,-57.10545103479552
0.3364561472539,0.551009202001732,0.4908707383898355,0.7636980430165375,0,1,0,1,0,0,0,0,1,20.767589378557904,5.674627637987595,49.74286065732828,43.539778446342
0.3946254933326762,0.5304920266358872,0.4857500451816035,0.7977615161251113,1,0,0,1,1,0,1,1,1,-19.34274881733828,42.83715148948617,28.764084310583804,-3.780030637081268
0.3642306459227169,0.813718692995253,0.2288951324832337,0.7921231559304946,0,0,0,1,0,0,0,1,1,85.34297135181453,7.798005655750588,56.079553901455824,148.9409330669136
0.4046011452018903,0.5613207910895934,0.3523315206211016,0.7515393577833019,1,0,0,0,1,1,0,0,1,51.76838865167541,-0.5852844565960922,57.7226291447212,77.5502021516854
0.4145854381187772,0.538382247744325,0.4990895249518474,0.7780695826336421,0,1,0,1,0,0,0,1,1,184.83051738924385,9.600254763428971,51.416079716667454,125.1525974277807
0.443577287495101,0.5975832580332642,0.5307675802616436,0.8209535279084474,1,0,1,1,1,0,1,0,1,92.15757382401132,22.78810137557977,132.6968468897254,-50.09184506759964
0.3911633710211933,0.6942372812709242,0.4322946606688701,0.7642645800627832,0,0,0,1,0,0,0,1,1,4.842571637825746,28.77449198727957,50.9069737118609,43.61938427187792
0.4149614705007585,0.5972244859599989,0.351773665863532,0.8042543438897876,0,0,1,1,0,0,0,1,1,15.33806228014813,-18.9480854388942,53.96366989789774,10.922015360040888
0.3468264236709567,0.7285586030300754,0.4771544624858692,0.7923598870636168,0,1,0,1,0,1,0,1,1,-66.1488565148144,18.300773684248608,54.59209402762886,82.92349148049988
0.3607062780024402,0.632515209801385,0.4320666264519243,0.7858627441630929,0,1,1,1,0,0,0,1,1,52.25887626487818,15.361874466236353,53.16700386849554,131.21495688441257
0.2847415748605559,0.5460300308154631,0.4934914933789905,0.8249436178739757,0,1,1,1,0,0,0,1,1,119.32283279909474,-10.810470606559804,57.76100769625027,7.794667973800259
0.3565370615356584,0.6527660907686584,0.2887890953550603,0.826519290989074,1,0,1,1,1,0,0,0,1,-18.21734672319667,40.58463793956743,55.17540334587834,94.7734410970168
0.3807944552615451,0.6848346572585138,0.5370714512983402,0.8550814288753292,0,0,0,1,0,0,0,0,1,41.918927086340894,5.516746169593727,56.45143948992583,43.17792697227478
0.4362669127918798,0.624043863299735,0.5219922360201312,0.7772190589242504,1,0,0,1,0,0,0,0,1,73.3575635337032,68.97215618703683,41.1909272954627,-62.577546293120136
0.3562859300736042,0.5444931119877284,0.4687507925653184,0.728564903280082,0,1,0,0,0,0,0,1,1,15.936300406919273,-18.015441213830268,52.97027439777053,25.84738710731133
0.3790140180991512,0.6770261796684732,0.4450450400689066,0.8251511732712572,0,0,1,1,0,0,0,1,1,-132.67732991979443,26.262337870179003,55.10511982136199,18.35953814988885
0.4340313349542044,0.7060508674903891,0.3073553644624532,0.8025913741927901,1,0,0,0,1,0,1,0,1,78.75084170039605,-28.11734143057284,141.326505227229,129.81271983816947
0.3367380167333936,0.6865534834024287,0.4033500537787736,0.7920617719497576,0,0,1,1,0,0,0,1,1,-61.30630563257891,5.1625266281157165,55.01463141872211,111.27605074886804
